kind	sub	sup	detail
single	choreographer	educator	only isco
single	choreographer	engineer	only isco
single	choreographer	epidemiologist	only isco
single	choreographer	expert	only isco
single	choreographer	hearer	only isco
single	choreographer	human	only opencyc
single	choreographer	immunologist	only isco
single	choreographer	mammal	only opencyc
single	choreographer	manager	only wikidata
single	choreographer	organism	only wordnet
single	choreographer	physical-object	only wordnet
single	choreographer	professional	only isco
single	choreographer	property	only sumo
single	choreographer	reporter	only isco
single	choreographer	research-worker	only isco
single	choreographer	scientist	only isco
single	choreographer	specialist	only isco
single	choreographer	sports-announcer	only isco
single	choreographer	structure	only opencyc
single	choreographer	system	only opencyc
single	choreographer	systems-analyst	only isco
single	choreographer	translator	only isco
single	choreographer	vertebrate	only opencyc
single	choreographer	writer	only isco
single	city-editor	adviser	only isco
single	city-editor	agent	only wordnet
single	city-editor	analyst.person	only isco
single	city-editor	architect	only isco
single	city-editor	artist	only isco
single	city-editor	attribute	only sumo
single	city-editor	copywriter	only isco
single	city-editor	developer	only isco
single	city-editor	educator	only isco
single	city-editor	engineer	only isco
single	city-editor	epidemiologist	only isco
single	city-editor	expert	only isco
single	city-editor	hearer	only isco
single	city-editor	immunologist	only isco
single	city-editor	organism	only wordnet
single	city-editor	person	only wordnet
single	city-editor	physical-object	only wordnet
single	city-editor	professional	only isco
single	city-editor	property	only sumo
single	city-editor	reporter	only isco
single	city-editor	research-worker	only isco
single	city-editor	scientist	only isco
single	city-editor	skilled-worker	only wordnet
single	city-editor	specialist	only isco
single	city-editor	sports-announcer	only isco
single	city-editor	systems-analyst	only isco
single	city-editor	translator	only isco
single	city-editor	writer	only isco
single	civil-engineer	adult	only opencyc
single	civil-engineer	adviser	only isco
single	civil-engineer	agent	only wordnet
single	civil-engineer	analyst.person	only isco
single	civil-engineer	architect	only isco
single	civil-engineer	artist	only isco
single	civil-engineer	copywriter	only isco
single	civil-engineer	developer	only isco
single	civil-engineer	educator	only isco
single	civil-engineer	epidemiologist	only isco
single	civil-engineer	expert	only isco
single	civil-engineer	hearer	only isco
single	civil-engineer	human	only opencyc
single	civil-engineer	immunologist	only isco
single	civil-engineer	mammal	only opencyc
single	civil-engineer	organism	only wordnet
single	civil-engineer	person	only wordnet
single	civil-engineer	physical-object	only wordnet
single	civil-engineer	research-worker	only isco
single	civil-engineer	scientist	only isco
single	civil-engineer	skilled-worker	only opencyc
single	civil-engineer	specialist	only isco
single	civil-engineer	structure	only opencyc
single	civil-engineer	surveyor	only isco
single	civil-engineer	system	only opencyc
single	civil-engineer	systems-analyst	only isco
single	civil-engineer	vertebrate	only opencyc
single	civil-engineer	writer	only isco
single	climatologist	adviser	only isco
single	climatologist	agent	only wordnet
single	climatologist	amateur	only sumo
single	climatologist	ambiance	only sumo
single	climatologist	analyst.person	only isco
single	climatologist	architect	only isco
single	climatologist	artist	only isco
single	climatologist	attribute	only sumo
single	climatologist	circumstance	only sumo
single	climatologist	civilisation	only sumo
single	climatologist	copywriter	only isco
single	climatologist	crowd	only sumo
single	climatologist	custom	only sumo
single	climatologist	danger	only sumo
single	climatologist	developer	only isco
single	climatologist	educator	only isco
single	climatologist	engineer	only isco
single	climatologist	epidemiologist	only isco
single	climatologist	freedom	only sumo
single	climatologist	geologist	only wikidata
single	climatologist	geophysicist	only wikidata
single	climatologist	hearer	only isco
single	climatologist	hero	only sumo
single	climatologist	immunologist	only isco
single	climatologist	lap	only sumo
single	climatologist	literary-works	only sumo
single	climatologist	normal	only sumo
single	climatologist	organism	only wordnet
single	climatologist	person	only wordnet
single	climatologist	physical-object	only wordnet
single	climatologist	point-of-view	only sumo
single	climatologist	practice	only sumo
single	climatologist	professional	only isco
single	climatologist	property	only sumo
single	climatologist	society	only sumo
single	climatologist	specialist	only isco
single	climatologist	status	only sumo
single	climatologist	surveyor	only isco
single	climatologist	systems-analyst	only isco
single	climatologist	tension	only sumo
single	climatologist	way	only sumo
single	climatologist	worker	only isco
single	climatologist	writer	only isco
single	cloakmaker	agent	only wordnet
single	cloakmaker	attribute	only sumo
single	cloakmaker	beater	only isco
single	cloakmaker	blaster	only isco
single	cloakmaker	bodybuilder	only isco
single	cloakmaker	cabinetmaker	only isco
single	cloakmaker	caster.person	only isco
single	cloakmaker	compositor	only isco
single	cloakmaker	dressmaker	only isco
single	cloakmaker	engraver	only isco
single	cloakmaker	fitter	only isco
single	cloakmaker	glassworker	only isco
single	cloakmaker	ironworker	only isco
single	cloakmaker	machinist	only isco
single	cloakmaker	mender	only isco
single	cloakmaker	organism	only wordnet
single	cloakmaker	painter	only isco
single	cloakmaker	physical-object	only wordnet
single	cloakmaker	property	only sumo
single	cloakmaker	refinisher	only isco
single	cloakmaker	rigger	only isco
single	cloakmaker	shipwright	only isco
single	cloakmaker	smith	only isco
single	cloakmaker	splitter	only isco
single	cloakmaker	sprayer	only isco
single	cloakmaker	stainer	only isco
single	cloakmaker	stonecutter	only isco
single	cloakmaker	tailor	only wikidata
single	cloakmaker	tuner	only isco
single	cloakmaker	varnisher	only isco
single	cloakmaker	welder	only isco
single	cloakmaker	woodcarver	only isco
single	cloakmaker	worker	only isco
single	clocksmith	agent	only wordnet
single	clocksmith	attribute	only sumo
single	clocksmith	beater	only isco
single	clocksmith	blaster	only isco
single	clocksmith	bodybuilder	only isco
single	clocksmith	cabinetmaker	only isco
single	clocksmith	caster.person	only isco
single	clocksmith	compositor	only isco
single	clocksmith	engraver	only isco
single	clocksmith	etcher	only isco
single	clocksmith	fitter	only isco
single	clocksmith	glassworker	only isco
single	clocksmith	ironworker	only isco
single	clocksmith	machinist	only isco
single	clocksmith	maker	only isco
single	clocksmith	mender	only isco
single	clocksmith	mounter	only isco
single	clocksmith	organism	only wordnet
single	clocksmith	painter	only isco
single	clocksmith	person	only wordnet
single	clocksmith	physical-object	only wordnet
single	clocksmith	property	only sumo
single	clocksmith	refinisher	only isco
single	clocksmith	rigger	only isco
single	clocksmith	shipwright	only isco
single	clocksmith	skilled-worker	only wordnet
single	clocksmith	smith	only isco
single	clocksmith	splitter	only isco
single	clocksmith	sprayer	only isco
single	clocksmith	stamper	only isco
single	clocksmith	stonecutter	only isco
single	clocksmith	transferer	only isco
single	clocksmith	tuner	only isco
single	clocksmith	varnisher	only isco
single	clocksmith	weaver	only isco
single	clocksmith	welder	only isco
single	clocksmith	woodcarver	only isco
single	clown	adviser	only isco
single	clown	analyst.person	only isco
single	clown	animal	only sumo
single	clown	architect	only isco
single	clown	body	only sumo
single	clown	comedian	only opencyc
single	clown	copywriter	only isco
single	clown	developer	only isco
single	clown	editor	only isco
single	clown	educator	only isco
single	clown	engineer	only isco
single	clown	epidemiologist	only isco
single	clown	expert	only isco
single	clown	fool	only wordnet
single	clown	hearer	only isco
single	clown	immunologist	only isco
single	clown	populace	only sumo
single	clown	reporter	only isco
single	clown	research-worker	only isco
single	clown	scientist	only isco
single	clown	self	only sumo
single	clown	skilled-worker	only opencyc
single	clown	specialist	only isco
single	clown	species	only sumo
single	clown	sports-announcer	only isco
single	clown	structure	only opencyc
single	clown	system	only opencyc
single	clown	systems-analyst	only isco
single	clown	translator	only isco
single	clown	writer	only isco
single	coach	analyst.person	only isco
single	coach	copywriter	only isco
single	coach	developer	only isco
single	coach	epidemiologist	only isco
single	coach	hearer	only isco
single	coach	immunologist	only isco
single	coach	skilled-worker	only opencyc
single	coach	systems-analyst	only isco
single	coal-miner	agent	only wordnet
single	coal-miner	attribute	only sumo
single	coal-miner	digger	only isco
single	coal-miner	employee	only wordnet
single	coal-miner	laborer	only wordnet
single	coal-miner	operator	only isco
single	coal-miner	organism	only wordnet
single	coal-miner	person	only wordnet
single	coal-miner	physical-object	only wordnet
single	coal-miner	property	only sumo
single	coalman	agent	only wordnet
single	coalman	animal-trainer	only isco
single	coalman	attribute	only sumo
single	coalman	employee	only wordnet
single	coalman	girl	only isco
single	coalman	hired-hand	only isco
single	coalman	laborer	only isco
single	coalman	male-child	only isco
single	coalman	organism	only wordnet
single	coalman	packer	only isco
single	coalman	person	only wordnet
single	coalman	physical-object	only wordnet
single	coalman	picker	only isco
single	coalman	porter	only isco
single	coalman	property	only sumo
single	coalman	remover	only isco
single	coalman	stacker	only isco
single	coalman	stevedore	only isco
single	coalman	sweeper	only isco
single	coalman	washer.person	only isco
single	coalman	window-washer	only isco
single	cobbler	agent	only wordnet
single	cobbler	attribute	only sumo
single	cobbler	beater	only isco
single	cobbler	blaster	only isco
single	cobbler	bodybuilder	only isco
single	cobbler	cabinetmaker	only isco
single	cobbler	caster.person	only isco
single	cobbler	compositor	only isco
single	cobbler	craftsman	only isco
single	cobbler	dressmaker	only isco
single	cobbler	engraver	only isco
single	cobbler	fitter	only isco
single	cobbler	glassworker	only isco
single	cobbler	ironworker	only isco
single	cobbler	machinist	only isco
single	cobbler	mender	only isco
single	cobbler	organism	only wordnet
single	cobbler	painter	only isco
single	cobbler	person	only wordnet
single	cobbler	physical-object	only wordnet
single	cobbler	property	only sumo
single	cobbler	refinisher	only isco
single	cobbler	rigger	only isco
single	cobbler	shipwright	only isco
single	cobbler	smith	only isco
single	cobbler	splitter	only isco
single	cobbler	sprayer	only isco
single	cobbler	stainer	only isco
single	cobbler	stonecutter	only isco
single	cobbler	tuner	only isco
single	cobbler	varnisher	only isco
single	cobbler	welder	only isco
single	cobbler	woodcarver	only isco
single	cobbler	worker	only isco
single	colleague	associate	only wordnet
single	columnist	adviser	only isco
single	columnist	agent	only wordnet
single	columnist	analyst.person	only isco
single	columnist	architect	only isco
single	columnist	artist	only isco
single	columnist	attribute	only sumo
single	columnist	communicator	only wordnet
single	columnist	copywriter	only isco
single	columnist	developer	only isco
single	columnist	editor	only isco
single	columnist	educator	only isco
single	columnist	engineer	only isco
single	columnist	epidemiologist	only isco
single	columnist	expert	only isco
single	columnist	hearer	only isco
single	columnist	immunologist	only isco
single	columnist	organism	only wordnet
single	columnist	person	only wordnet
single	columnist	physical-object	only wordnet
single	columnist	professional	only isco
single	columnist	property	only sumo
single	columnist	reporter	only isco
single	columnist	research-worker	only isco
single	columnist	scientist	only isco
single	columnist	specialist	only isco
single	columnist	sports-announcer	only isco
single	columnist	systems-analyst	only isco
single	columnist	translator	only isco
single	columnist	worker	only isco
single	comber	agent	only wordnet
single	comber	attribute	only sumo
single	comber	beater	only isco
single	comber	blaster	only isco
single	comber	bodybuilder	only isco
single	comber	cabinetmaker	only isco
single	comber	caster.person	only isco
single	comber	compositor	only isco
single	comber	craftsman	only isco
single	comber	engraver	only isco
single	comber	etcher	only isco
single	comber	fitter	only isco
single	comber	glassworker	only isco
single	comber	ironworker	only isco
single	comber	machinist	only isco
single	comber	maker	only isco
single	comber	mender	only isco
single	comber	mounter	only isco
single	comber	organism	only wordnet
single	comber	painter	only isco
single	comber	person	only wordnet
single	comber	physical-object	only wordnet
single	comber	property	only sumo
single	comber	refinisher	only isco
single	comber	rigger	only isco
single	comber	shipwright	only isco
single	comber	smith	only isco
single	comber	splitter	only isco
single	comber	sprayer	only isco
single	comber	stamper	only isco
single	comber	stonecutter	only isco
single	comber	transferer	only isco
single	comber	tuner	only isco
single	comber	varnisher	only isco
single	comber	weaver	only isco
single	comber	welder	only isco
single	comber	woodcarver	only isco
single	comedian	adviser	only isco
single	comedian	agent	only wordnet
single	comedian	analyst.person	only isco
single	comedian	architect	only isco
single	comedian	copywriter	only isco
single	comedian	developer	only isco
single	comedian	editor	only isco
single	comedian	educator	only isco
single	comedian	engineer	only isco
single	comedian	epidemiologist	only isco
single	comedian	expert	only isco
single	comedian	hearer	only isco
single	comedian	human	only opencyc
single	comedian	immunologist	only isco
single	comedian	mammal	only opencyc
single	comedian	organism	only wordnet
single	comedian	performer	only wordnet
single	comedian	physical-object	only wordnet
single	comedian	reporter	only isco
single	comedian	research-worker	only isco
single	comedian	scientist	only isco
single	comedian	skilled-worker	only opencyc
single	comedian	specialist	only isco
single	comedian	sports-announcer	only isco
single	comedian	structure	only opencyc
single	comedian	system	only opencyc
single	comedian	systems-analyst	only isco
single	comedian	translator	only isco
single	comedian	vertebrate	only opencyc
single	comedian	writer	only isco
single	commercial-artist	adviser	only isco
single	commercial-artist	agent	only wordnet
single	commercial-artist	analyst.person	only isco
single	commercial-artist	architect	only isco
single	commercial-artist	copywriter	only isco
single	commercial-artist	developer	only isco
single	commercial-artist	educator	only isco
single	commercial-artist	engineer	only isco
single	commercial-artist	epidemiologist	only isco
single	commercial-artist	expert	only isco
single	commercial-artist	hearer	only isco
single	commercial-artist	illustrator	only wordnet
single	commercial-artist	immunologist	only isco
single	commercial-artist	organism	only wordnet
single	commercial-artist	physical-object	only wordnet
single	commercial-artist	professional	only isco
single	commercial-artist	research-worker	only isco
single	commercial-artist	scientist	only isco
single	commercial-artist	specialist	only isco
single	commercial-artist	surveyor	only isco
single	commercial-artist	systems-analyst	only isco
single	commercial-artist	worker	only isco
single	commercial-artist	writer	only isco
single	commissioner	agent	only wordnet
single	commissioner	attribute	only sumo
single	commissioner	chairman	only isco
single	commissioner	chancellor-of-the-exchequer	only isco
single	commissioner	general-manager	only isco
single	commissioner	government-administrator	only wordnet
single	commissioner	governor	only isco
single	commissioner	leader	only wordnet
single	commissioner	manager	only isco
single	commissioner	member	only isco
single	commissioner	organism	only wordnet
single	commissioner	person	only wordnet
single	commissioner	physical-object	only wordnet
single	commissioner	president.person	only isco
single	commissioner	property	only sumo
single	commissioner	secretary-general	only isco
single	commissioner	worker	only isco
single	communicator	adviser	only isco
single	communicator	analyst.person	only isco
single	communicator	animal	only sumo
single	communicator	architect	only isco
single	communicator	artist	only isco
single	communicator	body	only sumo
single	communicator	copywriter	only isco
single	communicator	developer	only isco
single	communicator	editor	only isco
single	communicator	educator	only isco
single	communicator	engineer	only isco
single	communicator	epidemiologist	only isco
single	communicator	expert	only isco
single	communicator	hearer	only isco
single	communicator	immunologist	only isco
single	communicator	populace	only sumo
single	communicator	professional	only isco
single	communicator	research-worker	only isco
single	communicator	scientist	only isco
single	communicator	self	only sumo
single	communicator	specialist	only isco
single	communicator	species	only sumo
single	communicator	structure	only opencyc
single	communicator	system	only opencyc
single	communicator	systems-analyst	only isco
single	communicator	translator	only isco
single	communicator	worker	only isco
single	compiler.person	agent	only wordnet
single	compiler.person	attribute	only sumo
single	compiler.person	clerk	only isco
single	compiler.person	communicator	only wordnet
single	compiler.person	organism	only wordnet
single	compiler.person	physical-object	only wordnet
single	compiler.person	property	only sumo
single	compiler.person	worker	only isco
single	compiler.person	writer	only wordnet
single	composer	analyst.person	only isco
single	composer	copywriter	only isco
single	composer	developer	only isco
single	composer	editor	only isco
single	composer	educator	only isco
single	composer	epidemiologist	only isco
single	composer	hearer	only isco
single	composer	immunologist	only isco
single	composer	instrumentalist	only wikidata
single	composer	sports-announcer	only isco
single	composer	systems-analyst	only isco
single	composer	translator	only isco
single	compositor	agent	only wordnet
single	compositor	attribute	only sumo
single	compositor	organism	only wordnet
single	compositor	person	only wordnet
single	compositor	physical-object	only wordnet
single	compositor	property	only sumo
single	compositor	skilled-worker	only wordnet
single	computer-scientist	adult	only opencyc
single	computer-scientist	adviser	only isco
single	computer-scientist	agent	only wordnet
single	computer-scientist	analyst.person	only isco
single	computer-scientist	architect	only isco
single	computer-scientist	artist	only isco
single	computer-scientist	copywriter	only isco
single	computer-scientist	developer	only isco
single	computer-scientist	educator	only isco
single	computer-scientist	engineer	only isco
single	computer-scientist	epidemiologist	only isco
single	computer-scientist	expert	only isco
single	computer-scientist	hearer	only isco
single	computer-scientist	human	only opencyc
single	computer-scientist	immunologist	only isco
single	computer-scientist	mammal	only opencyc
single	computer-scientist	organism	only wordnet
single	computer-scientist	person	only wordnet
single	computer-scientist	physical-object	only wordnet
single	computer-scientist	professional	only isco
single	computer-scientist	specialist	only isco
single	computer-scientist	structure	only opencyc
single	computer-scientist	system	only opencyc
single	computer-scientist	systems-analyst	only isco
single	computer-scientist	vertebrate	only opencyc
single	computer-scientist	writer	only isco
single	concierge	agent	only wordnet
single	concierge	employee	only wikidata
single	concierge	human	only opencyc
single	concierge	mammal	only opencyc
single	concierge	organism	only wordnet
single	concierge	person	only wordnet
single	concierge	physical-object	only wordnet
single	concierge	structure	only opencyc
single	concierge	system	only opencyc
single	concierge	vertebrate	only opencyc
single	conciliator	adviser	only isco
single	conciliator	analyst.person	only isco
single	conciliator	animal	only sumo
single	conciliator	architect	only isco
single	conciliator	artist	only isco
single	conciliator	body	only sumo
single	conciliator	communicator	only wordnet
single	conciliator	copywriter	only isco
single	conciliator	developer	only isco
single	conciliator	educator	only isco
single	conciliator	engineer	only isco
single	conciliator	epidemiologist	only isco
single	conciliator	expert	only isco
single	conciliator	hearer	only isco
single	conciliator	human	only sumo
single	conciliator	immunologist	only isco
single	conciliator	mammal	only sumo
single	conciliator	mediator	only wordnet
single	conciliator	populace	only sumo
single	conciliator	professional	only isco
single	conciliator	research-worker	only isco
single	conciliator	scientist	only isco
single	conciliator	self	only sumo
single	conciliator	specialist	only isco
single	conciliator	species	only sumo
single	conciliator	systems-analyst	only isco
single	conciliator	vertebrate	only sumo
single	conciliator	worker	only isco
single	conciliator	writer	only isco
single	conductor	skilled-worker	only opencyc
single	confectioner	agent	only wordnet
single	confectioner	attribute	only sumo
single	confectioner	beater	only isco
single	confectioner	blaster	only isco
single	confectioner	bodybuilder	only isco
single	confectioner	cabinetmaker	only isco
single	confectioner	caster.person	only isco
single	confectioner	compositor	only isco
single	confectioner	engraver	only isco
single	confectioner	fitter	only isco
single	confectioner	glassworker	only isco
single	confectioner	human	only opencyc
single	confectioner	ironworker	only isco
single	confectioner	machinist	only isco
single	confectioner	mammal	only opencyc
single	confectioner	mender	only isco
single	confectioner	organism	only wordnet
single	confectioner	painter	only isco
single	confectioner	physical-object	only wordnet
single	confectioner	property	only sumo
single	confectioner	refinisher	only isco
single	confectioner	rigger	only isco
single	confectioner	shipwright	only isco
single	confectioner	smith	only isco
single	confectioner	splitter	only isco
single	confectioner	sprayer	only isco
single	confectioner	stainer	only isco
single	confectioner	stonecutter	only isco
single	confectioner	structure	only opencyc
single	confectioner	system	only opencyc
single	confectioner	tuner	only isco
single	confectioner	varnisher	only isco
single	confectioner	vertebrate	only opencyc
single	confectioner	welder	only isco
single	confectioner	woodcarver	only isco
single	congressman	chancellor-of-the-exchequer	only isco
single	congressman	general-manager	only isco
single	congressman	president.person	only isco
single	congressman	secretary-general	only isco
single	contortionist	adviser	only isco
single	contortionist	analyst.person	only isco
single	contortionist	animal	only sumo
single	contortionist	architect	only isco
single	contortionist	athlete	only wordnet
single	contortionist	body	only sumo
single	contortionist	copywriter	only isco
single	contortionist	developer	only isco
single	contortionist	editor	only isco
single	contortionist	educator	only isco
single	contortionist	engineer	only isco
single	contortionist	epidemiologist	only isco
single	contortionist	expert	only isco
single	contortionist	hearer	only isco
single	contortionist	immunologist	only isco
single	contortionist	populace	only sumo
single	contortionist	reporter	only isco
single	contortionist	research-worker	only isco
single	contortionist	scientist	only isco
single	contortionist	self	only sumo
single	contortionist	skilled-worker	only opencyc
single	contortionist	specialist	only isco
single	contortionist	species	only sumo
single	contortionist	sports-announcer	only isco
single	contortionist	structure	only opencyc
single	contortionist	system	only opencyc
single	contortionist	systems-analyst	only isco
single	contortionist	translator	only isco
single	contortionist	writer	only isco
single	contralto	adviser	only isco
single	contralto	analyst.person	only isco
single	contralto	animal	only sumo
single	contralto	architect	only isco
single	contralto	artist	only isco
single	contralto	body	only sumo
single	contralto	copywriter	only isco
single	contralto	developer	only isco
single	contralto	editor	only isco
single	contralto	educator	only isco
single	contralto	engineer	only isco
single	contralto	epidemiologist	only isco
single	contralto	expert	only isco
single	contralto	hearer	only isco
single	contralto	human	only sumo
single	contralto	immunologist	only isco
single	contralto	instrumentalist	only wordnet
single	contralto	lady	only sumo
single	contralto	mammal	only sumo
single	contralto	performer	only wordnet
single	contralto	populace	only sumo
single	contralto	professional	only isco
single	contralto	reporter	only isco
single	contralto	research-worker	only isco
single	contralto	scientist	only isco
single	contralto	self	only sumo
single	contralto	singer	only wordnet
single	contralto	specialist	only isco
single	contralto	species	only sumo
single	contralto	sports-announcer	only isco
single	contralto	systems-analyst	only isco
single	contralto	translator	only isco
single	contralto	vertebrate	only sumo
single	contralto	woman	only sumo
single	contralto	worker	only isco
single	contralto	writer	only isco
single	cook	skilled-worker	only wordnet
single	cooper	agent	only wordnet
single	cooper	attribute	only sumo
single	cooper	beater	only isco
single	cooper	blaster	only isco
single	cooper	bodybuilder	only isco
single	cooper	cabinetmaker	only isco
single	cooper	caster.person	only isco
single	cooper	compositor	only isco
single	cooper	engraver	only isco
single	cooper	fitter	only isco
single	cooper	glassworker	only isco
single	cooper	ironworker	only isco
single	cooper	machinist	only isco
single	cooper	maker	only isco
single	cooper	mender	only isco
single	cooper	organism	only wordnet
single	cooper	painter	only isco
single	cooper	physical-object	only wordnet
single	cooper	property	only sumo
single	cooper	refinisher	only isco
single	cooper	rigger	only isco
single	cooper	shipwright	only isco
single	cooper	skilled-worker	only wordnet
single	cooper	smith	only isco
single	cooper	splitter	only isco
single	cooper	sprayer	only isco
single	cooper	stainer	only isco
single	cooper	stonecutter	only isco
single	cooper	tuner	only isco
single	cooper	varnisher	only isco
single	cooper	welder	only isco
single	cooper	woodcarver	only isco
single	cooper	woodworker	only isco
single	cooper	workplace	only wikidata
single	cooper	workshop	only wikidata
single	coppersmith	agent	only wordnet
single	coppersmith	attribute	only sumo
single	coppersmith	beater	only isco
single	coppersmith	blaster	only isco
single	coppersmith	bodybuilder	only isco
single	coppersmith	cabinetmaker	only isco
single	coppersmith	caster.person	only isco
single	coppersmith	compositor	only isco
single	coppersmith	engraver	only isco
single	coppersmith	fitter	only isco
single	coppersmith	glassworker	only isco
single	coppersmith	ironworker	only isco
single	coppersmith	machinist	only isco
single	coppersmith	maker	only isco
single	coppersmith	mender	only isco
single	coppersmith	organism	only wordnet
single	coppersmith	painter	only isco
single	coppersmith	physical-object	only wordnet
single	coppersmith	property	only sumo
single	coppersmith	refinisher	only isco
single	coppersmith	rigger	only isco
single	coppersmith	shipwright	only isco
single	coppersmith	skilled-worker	only wordnet
single	coppersmith	smith	only isco
single	coppersmith	splitter	only isco
single	coppersmith	sprayer	only isco
single	coppersmith	stonecutter	only isco
single	coppersmith	tuner	only isco
single	coppersmith	varnisher	only isco
single	coppersmith	welder	only isco
single	coppersmith	woodcarver	only isco
single	copy-editor	adviser	only isco
single	copy-editor	agent	only wordnet
single	copy-editor	analyst.person	only isco
single	copy-editor	architect	only isco
single	copy-editor	artist	only isco
single	copy-editor	attribute	only sumo
single	copy-editor	copywriter	only isco
single	copy-editor	developer	only isco
single	copy-editor	educator	only isco
single	copy-editor	engineer	only isco
single	copy-editor	epidemiologist	only isco
single	copy-editor	expert	only isco
single	copy-editor	hearer	only isco
single	copy-editor	immunologist	only isco
single	copy-editor	organism	only wordnet
single	copy-editor	person	only wordnet
single	copy-editor	physical-object	only wordnet
single	copy-editor	professional	only isco
single	copy-editor	property	only sumo
single	copy-editor	reporter	only isco
single	copy-editor	research-worker	only isco
single	copy-editor	scientist	only isco
single	copy-editor	skilled-worker	only wordnet
single	copy-editor	specialist	only isco
single	copy-editor	sports-announcer	only isco
single	copy-editor	systems-analyst	only isco
single	copy-editor	translator	only isco
single	copy-editor	writer	only isco
single	copyist	agent	only wordnet
single	copyist	artist	only opencyc
single	copyist	beater	only isco
single	copyist	blaster	only isco
single	copyist	bodybuilder	only isco
single	copyist	cabinetmaker	only isco
single	copyist	caster.person	only isco
single	copyist	communicator	only opencyc
single	copyist	compositor	only isco
single	copyist	craftsman	only isco
single	copyist	dressmaker	only isco
single	copyist	employee	only wordnet
single	copyist	engraver	only isco
single	copyist	fitter	only isco
single	copyist	glassworker	only isco
single	copyist	human	only opencyc
single	copyist	ironworker	only isco
single	copyist	machinist	only isco
single	copyist	maker	only isco
single	copyist	mammal	only opencyc
single	copyist	mender	only isco
single	copyist	organism	only wordnet
single	copyist	painter	only isco
single	copyist	person	only wordnet
single	copyist	physical-object	only wordnet
single	copyist	refinisher	only isco
single	copyist	rigger	only isco
single	copyist	shipwright	only isco
single	copyist	smith	only isco
single	copyist	splitter	only isco
single	copyist	sprayer	only isco
single	copyist	stainer	only isco
single	copyist	stonecutter	only isco
single	copyist	structure	only opencyc
single	copyist	system	only opencyc
single	copyist	tuner	only isco
single	copyist	varnisher	only isco
single	copyist	vertebrate	only opencyc
single	copyist	welder	only isco
single	copyist	woodcarver	only isco
single	copywriter	agent	only wordnet
single	copywriter	artist	only wikidata
single	copywriter	employee	only wordnet
single	copywriter	organism	only wordnet
single	copywriter	physical-object	only wordnet
single	copywriter	writer	only wikidata
single	coroner	adviser	only isco
single	coroner	agent	only wordnet
single	coroner	analyst.person	only isco
single	coroner	architect	only isco
single	coroner	artist	only isco
single	coroner	copywriter	only isco
single	coroner	developer	only isco
single	coroner	editor	only isco
single	coroner	educator	only isco
single	coroner	engineer	only isco
single	coroner	epidemiologist	only isco
single	coroner	hearer	only isco
single	coroner	immunologist	only isco
single	coroner	investigator	only wordnet
single	coroner	jurist	only isco
single	coroner	organism	only wordnet
single	coroner	person	only wordnet
single	coroner	physical-object	only wordnet
single	coroner	professional	only isco
single	coroner	reporter	only isco
single	coroner	research-worker	only isco
single	coroner	scientist	only isco
single	coroner	specialist	only isco
single	coroner	sports-announcer	only isco
single	coroner	systems-analyst	only isco
single	coroner	translator	only isco
single	coroner	worker	only isco
single	coroner	writer	only isco
single	correspondent	adult	only opencyc
single	correspondent	adviser	only isco
single	correspondent	analyst.person	only isco
single	correspondent	animal	only sumo
single	correspondent	architect	only isco
single	correspondent	body	only sumo
single	correspondent	copywriter	only isco
single	correspondent	developer	only isco
single	correspondent	editor	only isco
single	correspondent	educator	only isco
single	correspondent	engineer	only isco
single	correspondent	epidemiologist	only isco
single	correspondent	expert	only isco
single	correspondent	hearer	only isco
single	correspondent	immunologist	only isco
single	correspondent	populace	only sumo
single	correspondent	reporter	only isco
single	correspondent	research-worker	only isco
single	correspondent	scientist	only isco
single	correspondent	self	only sumo
single	correspondent	skilled-worker	only opencyc
single	correspondent	specialist	only isco
single	correspondent	species	only sumo
single	correspondent	sports-announcer	only isco
single	correspondent	structure	only opencyc
single	correspondent	system	only opencyc
single	correspondent	systems-analyst	only isco
single	correspondent	translator	only isco
single	correspondent	writer	only isco
single	cosmetologist	adjutant	only isco
single	cosmetologist	animal	only sumo
single	cosmetologist	body	only sumo
single	cosmetologist	bodyguard	only isco
single	cosmetologist	concierge	only isco
single	cosmetologist	expert	only wordnet
single	cosmetologist	guard	only isco
single	cosmetologist	host	only isco
single	cosmetologist	hostess	only isco
single	cosmetologist	human	only sumo
single	cosmetologist	mammal	only sumo
single	cosmetologist	populace	only sumo
single	cosmetologist	self	only sumo
single	cosmetologist	species	only sumo
single	cosmetologist	stewardess	only isco
single	cosmetologist	vertebrate	only sumo
single	cosmetologist	worker	only isco
single	costumier	adviser	only isco
single	costumier	agent	only wordnet
single	costumier	analyst.person	only isco
single	costumier	architect	only isco
single	costumier	artist	only isco
single	costumier	attribute	only sumo
single	costumier	copywriter	only isco
single	costumier	couturier	only wordnet
single	costumier	craftsman	only wikidata
single	costumier	developer	only isco
single	costumier	educator	only isco
single	costumier	engineer	only isco
single	costumier	epidemiologist	only isco
single	costumier	expert	only isco
single	costumier	hearer	only isco
single	costumier	immunologist	only isco
single	costumier	organism	only wordnet
single	costumier	physical-object	only wordnet
single	costumier	professional	only isco
single	costumier	property	only sumo
single	costumier	research-worker	only isco
single	costumier	scientist	only isco
single	costumier	specialist	only isco
single	costumier	surveyor	only isco
single	costumier	systems-analyst	only isco
single	costumier	tailor	only wikidata
single	costumier	worker	only isco
single	costumier	writer	only isco
single	council-member	animal	only sumo
