kind	sub	sup	detail
single	terrace	yard	only sumo
single	terrestrial-globe	artifact	only wordnet
single	terrestrial-globe	information	only sumo
single	terrestrial-globe	physical-object	only wordnet
single	territorial-waters	geographical-area	only sumo
single	territorial-waters	place	only sumo
single	thaw	event	only sumo
single	thaw	natural-event	only wordnet
single	thaw	process	only wordnet
single	theodolite	equipment	only wikidata
single	thermal-updraft	event	only sumo
single	thermal-updraft	natural-event	only wordnet
single	thermal-updraft	process	only wordnet
single	thermal-updraft	weather	only wordnet
single	throat	geographical-area	only sumo
single	thunderbolt	atmospheric-electricity	only wordnet
single	thunderhead	material	only sumo
single	thunderhead	natural-event	only wordnet
single	thunderhead	process	only wordnet
single	thunderhead	substance	only sumo
single	thunderhead	weather	only wikidata
single	thundershower	natural-event	only wordnet
single	thundershower	precipitation	only wordnet
single	thundershower	process	only wordnet
single	thundershower	rain	only wordnet
single	thundershower	storm	only wordnet
single	thundershower	weather	only wordnet
single	thunderstorm	motion	only wikidata
single	thunderstorm	natural-event	only wordnet
single	thunderstorm	process	only wordnet
single	thunderstorm	wind	only wikidata
single	tidal-basin	geological-formation	only wordnet
single	tidal-basin	natural-depression	only wordnet
single	tidal-basin	physical-object	only wordnet
single	tidal-bore	event	only wordnet
single	tidal-river	geographical-area	only sumo
single	tidal-river	place	only sumo
single	tideland	beach	only sumo
single	tideland	geographical-area	only sumo
single	tideland	geological-formation	only wordnet
single	tideland	land	only sumo
single	tideland	physical-object	only wordnet
single	tideland	place	only sumo
single	tideland	waterside	only sumo
single	tideland	yard	only sumo
single	tidewater	land	only wordnet
single	tidewater	physical-object	only wordnet
single	tideway	geographical-area	only sumo
single	tideway	place	only sumo
single	tideway	stream	only sumo
single	time-zone	attribute	only sumo
single	time-zone	physical-object	only wordnet
single	time-zone	property	only sumo
single	time-zone	region	only wordnet
single	topography	cognition	only wordnet
single	topography	earth-science	only wordnet
single	topography	natural-science	only wordnet
single	topography	research	only wikidata
single	tor-hill	geographical-feature	only wikidata
single	tor-hill	geological-formation	only wordnet
single	tor-hill	landform	only wikidata
single	tor-hill	natural-elevation	only wordnet
single	tor-hill	physical-object	only wordnet
single	tor-rock	geographical-area	only sumo
single	tor-rock	land	only sumo
single	tor-rock	natural-object	only wordnet
single	tor-rock	physical-object	only wordnet
single	tor-rock	place	only sumo
single	tor-rock	yard	only sumo
single	tornado	motion	only wikidata
single	tornado	natural-event	only wordnet
single	tornado	process	only wordnet
single	tornado	wind	only wikidata
single	tornado	windstorm	only wordnet
single	total-station	artifact	only wikidata
single	total-station	equipment	only wikidata
single	total-station	physical-object	only wikidata
single	trade-wind	motion	only wikidata
single	trade-wind	natural-event	only wordnet
single	trade-wind	process	only wordnet
single	trade-wind	situation	only opencyc
single	tramontane	katabatic-wind	only opencyc
single	tramontane	natural-event	only wordnet
single	tramontane	process	only wordnet
single	tramontane	situation	only opencyc
single	tramontane	wind	only wordnet
single	transit-zone	physical-object	only wordnet
single	transit-zone	region	only wordnet
single	transverse-mercator-projection	map-projection	only opencyc
single	tremor	geological-phenomenon	only wordnet
single	tremor	natural-event	only wordnet
single	tremor	process	only wordnet
single	triangulation	accomplishment	only sumo
single	triangulation	calculation	only sumo
single	triangulation	information	only sumo
single	triangulation	procedure	only sumo
single	triangulation	volition	only sumo
single	tributary	body-of-water	only yago
single	tributary	landform	only yago
single	tributary	place	only yago
single	tropic	circle	only wikidata
single	tropic	physical-object	only wordnet
single	tropical-climate	atmospheric-science	only wikidata
single	tropical-climate	climatology	only wikidata
single	tropical-climate	geography	only wikidata
single	tropical-climate	meteorology	only wikidata
single	tropical-climate	oceanography	only wikidata
single	tropical-climate	physical-geography	only wikidata
single	tropical-climate	research	only wikidata
single	tropical-climate	science	only wikidata
single	tropical-cyclone	cyclonic-storm	only claude
single	tropical-cyclone	low	only wikidata
single	tropical-cyclone	motion	only wikidata
single	tropical-cyclone	storm	only wikidata
single	tropical-cyclone	wind	only wikidata
single	tropical-rainforest	countryside	only opencyc
single	tropical-rainforest	environment	only opencyc
single	tropical-rainforest	forest	only opencyc
single	tropical-rainforest	obstacle	only opencyc
single	troposphere	empty-space	only sumo
single	troposphere	physical-object	only wordnet
single	troposphere	sky	only sumo
single	tsunami	event	only wordnet
single	tsunami	surface	only opencyc
single	tsunami	trouble	only wordnet
single	tundra	land	only wordnet
single	tundra	physical-object	only wordnet
single	turbulence	event	only sumo
single	turbulence	natural-event	only wordnet
single	turbulence	process	only wordnet
single	turbulence	weather	only wordnet
single	twilight-zone	body-of-water	only sumo
single	twilight-zone	geographical-area	only sumo
single	twilight-zone	geological-formation	only wordnet
single	twilight-zone	natural-depression	only wordnet
single	twilight-zone	physical-object	only wordnet
single	twilight-zone	place	only sumo
single	twilight-zone	waterbody-bed	only wordnet
single	typhoon	natural-event	only wordnet
single	typhoon	process	only wordnet
single	typhoon	rainstorm	only opencyc
single	typhoon	storm	only wordnet
single	underlying-stratum	physical-object	only wordnet
single	underlying-stratum	place	only wordnet
single	undertow	geographical-feature	only wikidata
single	undertow	motion	only wikidata
single	updraft	event	only sumo
single	updraft	natural-event	only wordnet
single	updraft	process	only wordnet
single	updraft	weather	only wordnet
single	updraft	wind	only wordnet
single	upheaval	situation	only opencyc
single	uphill	geological-formation	only wordnet
single	uphill	physical-object	only wordnet
single	uphill	slope	only wordnet
single	upwelling	geographical-feature	only wikidata
single	upwelling	motion	only wikidata
single	valley	geographical-feature	only wikidata
single	valley	geological-formation	only wordnet
single	veld	biome	only wikidata
single	veld	geographical-area	only wordnet
single	veld	group	only wordnet
single	veld	physical-object	only wordnet
single	veld	place	only wordnet
single	veld	region	only wordnet
single	venue	geographical-feature	only wikidata
single	vernal-equinox	quantity	only sumo
single	vertebrate-paleontology	cognition	only wordnet
single	vertebrate-paleontology	earth-science	only wordnet
single	vertebrate-paleontology	natural-science	only wordnet
single	vertebrate-paleontology	science	only wordnet
single	vertical-circle	physical-object	only wordnet
single	village	geographical-area	only sumo
single	virga	natural-event	only wordnet
single	virga	process	only wordnet
single	virga	weather	only wordnet
single	visual-range	quantity	only sumo
single	volcanic-crater	landform	only yago
single	volcanic-crater	physical-object	only wordnet
single	volcanic-eruption	geological-process	only sumo
single	volcanic-eruption	situation	only opencyc
single	volcanism	event	only sumo
single	volcanism	natural-event	only wordnet
single	volcanism	process	only wordnet
single	volcano	geographical-feature	only wikidata
single	volcano	geological-formation	only wordnet
single	volcano	natural-elevation	only wordnet
single	volcanology	cognition	only wordnet
single	volcanology	earth-science	only wordnet
single	volcanology	natural-science	only wordnet
single	volcanology	science	only wordnet
single	wadi	geographical-area	only sumo
single	wadi	geographical-feature	only wikidata
single	wadi	geological-formation	only wordnet
single	wadi	physical-object	only wordnet
single	wall-rock	material	only sumo
single	wall-rock	natural-object	only wordnet
single	wall-rock	physical-object	only wordnet
single	wall-rock	substance	only sumo
single	warm-front	event	only opencyc
single	warm-front	natural-event	only wordnet
single	warm-front	process	only wordnet
single	warm-front	situation	only opencyc
single	warm-front	weather	only opencyc
single	washout	event	only sumo
single	washout	geological-erosion	only wordnet
single	washout	geological-process	only wordnet
single	washout	process	only wordnet
single	washout	visit	only sumo
single	water-channel	geographical-area	only sumo
single	water-hole	geographical-area	only sumo
single	water-hole	lake	only wordnet
single	water-hole	place	only sumo
single	water-table	geographical-area	only sumo
single	water-table	physical-object	only wordnet
single	water-table	place	only sumo
single	waterbody-bed	geographical-area	only sumo
single	waterbody-bed	geological-formation	only wordnet
single	waterbody-bed	physical-object	only wordnet
single	waterbody-bed	place	only sumo
single	watercourse	geographical-area	only sumo
single	watercourse	landform	only yago
single	watercourse	stream	only sumo
single	waterfall	geographical-feature	only wikidata
single	watershed	geographical-area	only sumo
single	watershed	physical-object	only wordnet
single	waterside	geographical-area	only sumo
single	waterside	geological-formation	only wordnet
single	waterside	physical-object	only wordnet
single	waterside	place	only sumo
single	waterside	slope	only wordnet
single	waterside	yard	only sumo
single	waterspout	cyclonic-storm	only wordnet
single	waterspout	motion	only wikidata
single	waterspout	natural-event	only wordnet
single	waterspout	process	only wordnet
single	waterspout	whirlwind	only wikidata
single	waterspout	wind	only wikidata
single	waterway	geographical-area	only sumo
single	weather-balloon	artifact	only opencyc
single	weather-balloon	device	only opencyc
single	weather-balloon	physical-object	only wikidata
single	weather-balloon	vehicle	only wikidata
single	weather-forecasting	accomplishment	only sumo
single	weather-forecasting	act	only sumo
single	weather-forecasting	activity	only sumo
single	weather-forecasting	affirmation	only sumo
single	weather-forecasting	communication	only sumo
single	weather-forecasting	event	only sumo
single	weather-forecasting	procedure	only sumo
single	weather-forecasting	volition	only sumo
single	weather-map	artifact	only wordnet
single	weather-map	information	only sumo
single	weather-map	physical-object	only wordnet
single	weather-radar	artifact	only wikidata
single	weather-radar	equipment	only wikidata
single	weather-radar	physical-object	only wikidata
single	weather-radar	tool	only wikidata
single	weather-satellite	place	only yago
single	weather-satellite	vehicle	only yago
single	weather-station	artifact	only opencyc
single	weather-station	place	only yago
single	weathering	event	only opencyc
single	weathering	situation	only opencyc
single	west-by-north	attribute	only sumo
single	west-by-north	property	only sumo
single	west-by-south	attribute	only sumo
single	west-by-south	property	only sumo
single	west-northwest	attribute	only sumo
single	west-northwest	property	only sumo
single	west-southwest	attribute	only sumo
single	west-southwest	property	only sumo
single	west-wind	natural-event	only wordnet
single	west-wind	process	only wordnet
single	west-wind	situation	only opencyc
single	wetland	body-of-water	only yago
single	wetland	landform	only yago
single	wetland	place	only yago
single	whinstone	material	only sumo
single	whinstone	mineral	only sumo
single	whinstone	natural-object	only wordnet
single	whinstone	physical-object	only wordnet
single	whinstone	substance	only sumo
single	whirlpool	body-of-water	only sumo
single	whirlpool	geographical-area	only sumo
single	whirlpool	place	only sumo
single	whirlwind	event	only sumo
single	whirlwind	motion	only wikidata
single	whirlwind	natural-event	only wordnet
single	whirlwind	process	only wordnet
single	whiteout	cloud	only wikidata
single	whiteout	event	only sumo
single	whiteout	natural-event	only wordnet
single	whiteout	precipitation	only wordnet
single	whiteout	process	only wordnet
single	whiteout	stratus	only wikidata
single	whole-gale	natural-event	only wordnet
single	whole-gale	process	only wordnet
single	whole-gale	weather	only wordnet
single	whole-gale	wind	only wordnet
single	wind-rose	device	only sumo
single	wind-rose	map	only wordnet
single	wind-rose	physical-object	only wordnet
single	windstorm	natural-event	only wordnet
single	windstorm	process	only wordnet
single	winter-solstice	quantity	only sumo
single	workshop	geographic-point	only wordnet
single	world-power	geographical-area	only sumo
single	wormcast	physical-object	only wordnet
single	xenolith	material	only sumo
single	xenolith	mineral	only sumo
single	xenolith	natural-object	only wordnet
single	xenolith	physical-object	only wordnet
single	xenolith	substance	only sumo
single	zone	geographical-area	only sumo
unplaced	aberration		no accepted parent reaches a root
unplaced	accelerator		no accepted parent reaches a root
unplaced	access		no accepted parent reaches a root
unplaced	advancement		no accepted parent reaches a root
unplaced	affinity.relation		no accepted parent reaches a root
unplaced	afternoon		no accepted parent reaches a root
unplaced	agitation		no accepted parent reaches a root
unplaced	alumnus		no accepted parent reaches a root
unplaced	angel		no accepted parent reaches a root
unplaced	anniversary		no accepted parent reaches a root
unplaced	attractive-force		no accepted parent reaches a root
unplaced	aviation		no accepted parent reaches a root
unplaced	backlog	geographical-feature	no accepted parent reaches a root
unplaced	bail		no accepted parent reaches a root
unplaced	bait		no accepted parent reaches a root
unplaced	bargain		no accepted parent reaches a root
unplaced	barrier		no accepted parent reaches a root
unplaced	basis		no accepted parent reaches a root
unplaced	batch		no accepted parent reaches a root
unplaced	beam-of-light		no accepted parent reaches a root
unplaced	beginning		no accepted parent reaches a root
unplaced	bias		no accepted parent reaches a root
unplaced	birthday		no accepted parent reaches a root
unplaced	bit		no accepted parent reaches a root
unplaced	blink-of-an-eye		no accepted parent reaches a root
unplaced	bosom		no accepted parent reaches a root
unplaced	brink	geographical-feature	no accepted parent reaches a root
unplaced	budget		no accepted parent reaches a root
unplaced	bustle		no accepted parent reaches a root
unplaced	calendar-month		no accepted parent reaches a root
unplaced	camp		no accepted parent reaches a root
unplaced	capacity		no accepted parent reaches a root
unplaced	capitalism		no accepted parent reaches a root
unplaced	cassette		no accepted parent reaches a root
unplaced	ceiling.communication		no accepted parent reaches a root
unplaced	century		no accepted parent reaches a root
unplaced	childhood		no accepted parent reaches a root
unplaced	chord		no accepted parent reaches a root
unplaced	clock-time		no accepted parent reaches a root
unplaced	clod		no accepted parent reaches a root
unplaced	column.group		no accepted parent reaches a root
unplaced	commencement		no accepted parent reaches a root
unplaced	concern.cognition		no accepted parent reaches a root
unplaced	confederacy		no accepted parent reaches a root
unplaced	conscience		no accepted parent reaches a root
unplaced	consequence		no accepted parent reaches a root
unplaced	consultation		no accepted parent reaches a root
unplaced	contrary		no accepted parent reaches a root
unplaced	contrast		no accepted parent reaches a root
unplaced	correlation		no accepted parent reaches a root
unplaced	course-credit		no accepted parent reaches a root
unplaced	course-of-study		no accepted parent reaches a root
unplaced	creed		no accepted parent reaches a root
unplaced	crop		no accepted parent reaches a root
unplaced	cupful		no accepted parent reaches a root
unplaced	current		no accepted parent reaches a root
unplaced	cut-rate-sale		no accepted parent reaches a root
unplaced	dawn		no accepted parent reaches a root
unplaced	day		no accepted parent reaches a root
unplaced	day-of-the-month		no accepted parent reaches a root
unplaced	deadline		no accepted parent reaches a root
unplaced	decade		no accepted parent reaches a root
unplaced	deity		no accepted parent reaches a root
unplaced	demand.process		no accepted parent reaches a root
unplaced	democracy		no accepted parent reaches a root
unplaced	deposit		no accepted parent reaches a root
unplaced	design		no accepted parent reaches a root
unplaced	detail		no accepted parent reaches a root
unplaced	direction		no accepted parent reaches a root
unplaced	disappointment		no accepted parent reaches a root
unplaced	disembodied-spirit		no accepted parent reaches a root
unplaced	dismissal		no accepted parent reaches a root
unplaced	distance		no accepted parent reaches a root
unplaced	division		no accepted parent reaches a root
unplaced	dragon		no accepted parent reaches a root
unplaced	dramaturgy		no accepted parent reaches a root
unplaced	eagle.communication		no accepted parent reaches a root
unplaced	earth		no accepted parent reaches a root
unplaced	east	geographical-area	no accepted parent reaches a root
unplaced	echo		no accepted parent reaches a root
unplaced	economic-consumption		no accepted parent reaches a root
unplaced	economic-system		no accepted parent reaches a root
unplaced	economic-value		no accepted parent reaches a root
unplaced	electric-charge		no accepted parent reaches a root
unplaced	electricity		no accepted parent reaches a root
unplaced	employer		no accepted parent reaches a root
unplaced	engagement		no accepted parent reaches a root
unplaced	entitlement		no accepted parent reaches a root
unplaced	entree		no accepted parent reaches a root
unplaced	era		no accepted parent reaches a root
unplaced	evening		no accepted parent reaches a root
unplaced	exam		no accepted parent reaches a root
unplaced	exemption		no accepted parent reaches a root
unplaced	exercise		no accepted parent reaches a root
unplaced	extension.time		no accepted parent reaches a root
unplaced	extraterrestrial-being		no accepted parent reaches a root
unplaced	fairy		no accepted parent reaches a root
unplaced	fall		no accepted parent reaches a root
unplaced	fictional-character		no accepted parent reaches a root
unplaced	figure		no accepted parent reaches a root
unplaced	film.artifact		no accepted parent reaches a root
unplaced	final-examination		no accepted parent reaches a root
unplaced	fleet		no accepted parent reaches a root
unplaced	footstep		no accepted parent reaches a root
unplaced	force		no accepted parent reaches a root
unplaced	format		no accepted parent reaches a root
unplaced	formation		no accepted parent reaches a root
unplaced	foundation.relation		no accepted parent reaches a root
unplaced	fraction		no accepted parent reaches a root
unplaced	fragment		no accepted parent reaches a root
unplaced	freak		no accepted parent reaches a root
unplaced	frequency		no accepted parent reaches a root
unplaced	front		no accepted parent reaches a root
unplaced	frustration		no accepted parent reaches a root
unplaced	function		no accepted parent reaches a root
unplaced	fund		no accepted parent reaches a root
unplaced	future		no accepted parent reaches a root
unplaced	gap	geographical-feature	no accepted parent reaches a root
unplaced	garden		no accepted parent reaches a root
unplaced	gas		no accepted parent reaches a root
unplaced	gene		no accepted parent reaches a root
unplaced	genus-pan		no accepted parent reaches a root
unplaced	globe		no accepted parent reaches a root
unplaced	grade		no accepted parent reaches a root
unplaced	grain.object		no accepted parent reaches a root
unplaced	gravity		no accepted parent reaches a root
unplaced	ground		no accepted parent reaches a root
unplaced	guidepost		no accepted parent reaches a root
unplaced	guinea-pig		no accepted parent reaches a root
unplaced	harvest		no accepted parent reaches a root
unplaced	head		no accepted parent reaches a root
unplaced	headroom		no accepted parent reaches a root
unplaced	heat		no accepted parent reaches a root
unplaced	hell		no accepted parent reaches a root
unplaced	helping		no accepted parent reaches a root
unplaced	here-and-now		no accepted parent reaches a root
unplaced	hero		no accepted parent reaches a root
unplaced	hideaway		no accepted parent reaches a root
unplaced	highlight		no accepted parent reaches a root
unplaced	hindrance		no accepted parent reaches a root
unplaced	historic-period		no accepted parent reaches a root
unplaced	history.time		no accepted parent reaches a root
unplaced	host		no accepted parent reaches a root
unplaced	hour		no accepted parent reaches a root
unplaced	ideal		no accepted parent reaches a root
unplaced	impetus		no accepted parent reaches a root
unplaced	implication		no accepted parent reaches a root
unplaced	incentive		no accepted parent reaches a root
unplaced	influence.phenomenon		no accepted parent reaches a root
unplaced	infrastructure		no accepted parent reaches a root
unplaced	insider		no accepted parent reaches a root
unplaced	intervention		no accepted parent reaches a root
unplaced	iteration		no accepted parent reaches a root
unplaced	jurisprudence		no accepted parent reaches a root
unplaced	kick		no accepted parent reaches a root
unplaced	king		no accepted parent reaches a root
unplaced	kinship		no accepted parent reaches a root
unplaced	knot		no accepted parent reaches a root
unplaced	koran		no accepted parent reaches a root
unplaced	laurel-wreath		no accepted parent reaches a root
unplaced	leave		no accepted parent reaches a root
unplaced	legal-age		no accepted parent reaches a root
unplaced	level		no accepted parent reaches a root
unplaced	limit.quantity		no accepted parent reaches a root
unplaced	line-of-descent		no accepted parent reaches a root
unplaced	lineation		no accepted parent reaches a root
unplaced	linguistic-context		no accepted parent reaches a root
unplaced	load		no accepted parent reaches a root
unplaced	logarithm		no accepted parent reaches a root
unplaced	logic.cognition		no accepted parent reaches a root
unplaced	love		no accepted parent reaches a root
unplaced	luck		no accepted parent reaches a root
unplaced	luck.phenomenon		no accepted parent reaches a root
unplaced	majority		no accepted parent reaches a root
unplaced	mannequin		no accepted parent reaches a root
unplaced	manner-of-speaking		no accepted parent reaches a root
unplaced	mar		no accepted parent reaches a root
unplaced	mars		no accepted parent reaches a root
unplaced	matrix		no accepted parent reaches a root
unplaced	maximum		no accepted parent reaches a root
unplaced	menace		no accepted parent reaches a root
unplaced	middle		no accepted parent reaches a root
unplaced	middleman		no accepted parent reaches a root
unplaced	midnight		no accepted parent reaches a root
unplaced	mile		no accepted parent reaches a root
unplaced	minimum		no accepted parent reaches a root
unplaced	minute		no accepted parent reaches a root
unplaced	mole.attribute		no accepted parent reaches a root
unplaced	molecule		no accepted parent reaches a root
unplaced	monarchy		no accepted parent reaches a root
unplaced	moon		no accepted parent reaches a root
unplaced	morning		no accepted parent reaches a root
unplaced	morsel		no accepted parent reaches a root
unplaced	motivation		no accepted parent reaches a root
unplaced	nature.object		no accepted parent reaches a root
unplaced	nature.person		no accepted parent reaches a root
unplaced	necessity		no accepted parent reaches a root
unplaced	negotiation		no accepted parent reaches a root
unplaced	network		no accepted parent reaches a root
unplaced	night		no accepted parent reaches a root
unplaced	node		no accepted parent reaches a root
unplaced	norm		no accepted parent reaches a root
unplaced	notice.communication		no accepted parent reaches a root
unplaced	nowadays		no accepted parent reaches a root
unplaced	occasion		no accepted parent reaches a root
unplaced	ocean.quantity		no accepted parent reaches a root
unplaced	old-age		no accepted parent reaches a root
unplaced	one-fourth		no accepted parent reaches a root
unplaced	one-half		no accepted parent reaches a root
unplaced	opposite		no accepted parent reaches a root
unplaced	orientation		no accepted parent reaches a root
unplaced	output		no accepted parent reaches a root
unplaced	ownership		no accepted parent reaches a root
unplaced	page		no accepted parent reaches a root
unplaced	pain		no accepted parent reaches a root
unplaced	parking		no accepted parent reaches a root
unplaced	part		no accepted parent reaches a root
unplaced	past		no accepted parent reaches a root
unplaced	pattern		no accepted parent reaches a root
unplaced	pause		no accepted parent reaches a root
unplaced	peel		no accepted parent reaches a root
unplaced	percentage		no accepted parent reaches a root
unplaced	period.time		no accepted parent reaches a root
unplaced	phase		no accepted parent reaches a root
unplaced	phenomenon		no accepted parent reaches a root
unplaced	pity		no accepted parent reaches a root
unplaced	placement		no accepted parent reaches a root
unplaced	plot.communication		no accepted parent reaches a root
unplaced	point-of-view		no accepted parent reaches a root
unplaced	poser		no accepted parent reaches a root
unplaced	precondition		no accepted parent reaches a root
unplaced	predilection		no accepted parent reaches a root
unplaced	presidency		no accepted parent reaches a root
unplaced	pressure		no accepted parent reaches a root
unplaced	principle		no accepted parent reaches a root
unplaced	prize		no accepted parent reaches a root
unplaced	probability		no accepted parent reaches a root
unplaced	probe		no accepted parent reaches a root
unplaced	product		no accepted parent reaches a root
unplaced	product.phenomenon		no accepted parent reaches a root
unplaced	projection		no accepted parent reaches a root
unplaced	projection.communication		no accepted parent reaches a root
unplaced	proportion		no accepted parent reaches a root
unplaced	pupil		no accepted parent reaches a root
unplaced	quarter.time		no accepted parent reaches a root
unplaced	racism		no accepted parent reaches a root
unplaced	railway-line		no accepted parent reaches a root
unplaced	rake		no accepted parent reaches a root
unplaced	reaction		no accepted parent reaches a root
unplaced	reaction.phenomenon		no accepted parent reaches a root
unplaced	rear		no accepted parent reaches a root
unplaced	reception		no accepted parent reaches a root
unplaced	record-album		no accepted parent reaches a root
unplaced	record.quantity		no accepted parent reaches a root
unplaced	reference-point		no accepted parent reaches a root
unplaced	refuge	geographical-feature	no accepted parent reaches a root
unplaced	reign		no accepted parent reaches a root
unplaced	release		no accepted parent reaches a root
unplaced	relevance		no accepted parent reaches a root
unplaced	remainder		no accepted parent reaches a root
unplaced	republic		no accepted parent reaches a root
unplaced	residual		no accepted parent reaches a root
unplaced	respite		no accepted parent reaches a root
unplaced	response		no accepted parent reaches a root
unplaced	responsibility		no accepted parent reaches a root
unplaced	restraint.cognition		no accepted parent reaches a root
unplaced	restriction		no accepted parent reaches a root
unplaced	right-to-vote		no accepted parent reaches a root
unplaced	risk		no accepted parent reaches a root
unplaced	rootage		no accepted parent reaches a root
unplaced	rule.cognition		no accepted parent reaches a root
unplaced	rule.time		no accepted parent reaches a root
unplaced	sarcasm		no accepted parent reaches a root
unplaced	scale-of-measurement		no accepted parent reaches a root
unplaced	school-term		no accepted parent reaches a root
unplaced	score		no accepted parent reaches a root
unplaced	sec		no accepted parent reaches a root
unplaced	sequence		no accepted parent reaches a root
unplaced	share		no accepted parent reaches a root
unplaced	shift		no accepted parent reaches a root
unplaced	short-circuit		no accepted parent reaches a root
unplaced	signature		no accepted parent reaches a root
unplaced	signified		no accepted parent reaches a root
unplaced	skin-cream		no accepted parent reaches a root
unplaced	slant		no accepted parent reaches a root
unplaced	slice		no accepted parent reaches a root
unplaced	slot		no accepted parent reaches a root
unplaced	soprano		no accepted parent reaches a root
unplaced	sovereign		no accepted parent reaches a root
unplaced	springtime		no accepted parent reaches a root
unplaced	standard		no accepted parent reaches a root
unplaced	state-of-matter		no accepted parent reaches a root
unplaced	strip		no accepted parent reaches a root
unplaced	stunt-man		no accepted parent reaches a root
unplaced	style		no accepted parent reaches a root
unplaced	subject		no accepted parent reaches a root
unplaced	summation		no accepted parent reaches a root
unplaced	summer		no accepted parent reaches a root
unplaced	sun		no accepted parent reaches a root
unplaced	sunday		no accepted parent reaches a root
unplaced	supply		no accepted parent reaches a root
unplaced	surrender		no accepted parent reaches a root
unplaced	syllable		no accepted parent reaches a root
unplaced	sympathy		no accepted parent reaches a root
unplaced	system		no accepted parent reaches a root
unplaced	tabular-array		no accepted parent reaches a root
unplaced	tariff		no accepted parent reaches a root
unplaced	tax		no accepted parent reaches a root
unplaced	teacher		no accepted parent reaches a root
unplaced	tear		no accepted parent reaches a root
unplaced	telephone-line		no accepted parent reaches a root
unplaced	television		no accepted parent reaches a root
unplaced	tempo		no accepted parent reaches a root
unplaced	tendency		no accepted parent reaches a root
unplaced	term		no accepted parent reaches a root
unplaced	terminology		no accepted parent reaches a root
unplaced	theoretical-account		no accepted parent reaches a root
unplaced	tilt		no accepted parent reaches a root
unplaced	time-of-day		no accepted parent reaches a root
unplaced	time-period		no accepted parent reaches a root
unplaced	time-slot		no accepted parent reaches a root
unplaced	title		no accepted parent reaches a root
unplaced	title-of-respect		no accepted parent reaches a root
unplaced	tonality		no accepted parent reaches a root
unplaced	tone		no accepted parent reaches a root
unplaced	track		no accepted parent reaches a root
unplaced	traction		no accepted parent reaches a root
unplaced	trainer		no accepted parent reaches a root
unplaced	trial		no accepted parent reaches a root
unplaced	twelve		no accepted parent reaches a root
unplaced	twilight		no accepted parent reaches a root
unplaced	unit		no accepted parent reaches a root
unplaced	universe		no accepted parent reaches a root
unplaced	upgrade		no accepted parent reaches a root
unplaced	variant		no accepted parent reaches a root
unplaced	venus		no accepted parent reaches a root
unplaced	version		no accepted parent reaches a root
unplaced	volume		no accepted parent reaches a root
unplaced	wallop		no accepted parent reaches a root
unplaced	web		no accepted parent reaches a root
unplaced	week		no accepted parent reaches a root
unplaced	weekend		no accepted parent reaches a root
unplaced	west		no accepted parent reaches a root
unplaced	winter		no accepted parent reaches a root
unplaced	wonder		no accepted parent reaches a root
unplaced	word		no accepted parent reaches a root
unplaced	year		no accepted parent reaches a root
unplaced	youth		no accepted parent reaches a root
unplaced	zero		no accepted parent reaches a root
